282;59;_;7024;CEI JOÃO ESTANISLAU FAÇANHA ;RUA HOLANDA, 870;60712-165;4;3452-9361;1;0;1;0;0;0;0;548599.76;9580042.6
283;75;_;7371;CEI JOÃO HILDO CARVALHO FURTADO;AV. C, S/N;60767-592;4;3484-3871;1;0;1;0;0;0;0;545478.33;9576719.16
284;75;_;8017;CEI JOÃO HILDO CARVALHO FURTADO - UND II;RUA POLIANA, S/N;60764-600;4;-;0;1;1;0;0;0;0;545376.14;9576647.36
285;75;_;7212;CEI JONATHAN DA ROCHA ALCOFORADO;RUA ÉRICO VENEFRIDO MELO, 89;60764-455;4;3452-5153;1;1;1;0;0;0;0;546495.73;9577125.92
286;83;_;7126;CEI JOSÉ BATISTA DE OLIVEIRA;RUA GOIÁS, S/N;60441-005;4;-;1;0;1;0;0;0;0;548201.17;9584662.52
287;46;_;7911;CEI MADRE TEREZA DE CALCUTÁ ;RUA CAPITÃO BATISTA, S/N;60415-255;4;-;1;1;1;0;0;0;0;553177.27;9584447.92
288;115;_;7029;CEI MARCOS VALENTIM PEREIRA DE SOUZA;RUA FREIRE ALEMÃO, 91;60742-110;4;3105-3084;1;0;1;0;0;0;0;550766.87;9581873.63
289;80;_;7023;CEI MARIA BEZERRA QUEVEDO;RUA 106, 114, CONJUNTO NOVO MONDUBIM;60764-290;4;3131-6226;1;1;1;0;0;0;0;545762.54;9578973.97
290;55;_;7073;CEI MARIA DE CARVALHO MARTINS;RUA GIRASSOL, 649;60714-445;4;3105-2021;1;0;1;0;0;0;0;551288.49;9580834.32
291;75;_;7392;CEI MARIA HERCÍLIA EVANGELISTA MARTINS;RUA 03, 300, LOTEAMENTO PARQUE SANTANA I;60767-630;4;3105-1044;1;1;1;0;0;0;0;546555.16;9578486.33
292;101;_;7189;CEI MARIA ZÉLIA CORREIA DE SOUZA;RUA ANTÔNIO PEREIRA, 1495;60766-295;4;3131-6220;1;1;1;0;0;0;0;547683.35;9576514.35
293;55;_;6844;CEI PADRE MARCELINO ZANELLA;RUA INGLATERRA, 222;60714-150;4;-;1;1;1;0;0;0;0;548667.78;9581911.72
294;120;_;7018;CEI PAPA JOÃO XXIII;RUA TREZE DE ABRIL, 595 A;60411-055;4;3452-1805;1;0;1;0;0;0;0;551672.73;9584011.53
295;39;_;7242;CEI PAULO SARASATE;RUA PEDRO MUNIZ, 250;60440-060;4;3292-4110;1;0;1;0;0;0;0;548489.34;9583897.33
296;105;_;8065;CEI PEDRO BOCA RICA;RUA D, S/N;60751-265;4;;1;1;1;0;0;0;0;549733.26;9575654.1
297;2;_;7249;CEI PRESIDENTE MÉDICI;AV. BORGES DE MELO, 910;60415-510;4;3452-1804;1;1;1;0;0;0;0;552401.8;9584388.77
298;75;_;7250;CEI PROFESSOR JACINTO BOTELHO ;RUA CEL. MANOEL ALBANO, 288    ;60711-465;4;3452-5152;1;0;1;0;0;0;0;547808.26;9579240.95
299;85;_;8089;CEI PROFESSOR JOSÉ VALDEVINO DE CARVALHO;AV. GODOFREDO MACIEL, 522;60710-000;4;;0;0;0;0;0;0;0;548256.78;9582091.69
300;75;_;7065;CEI PROFESSOR OSMÍRIO DE OLIVEIRA BARRETO;RUA 10, S/N, CONJUNTO SÍTIO CÓRREGO;60752-110;4;3131-6224;1;1;1;0;0;0;0;547751.68;9578017.84
301;40;_;7019;CEI PROJETO NASCENTE;RUA CAMPO MAIOR, S/N;60714-315;4;3105-3339;1;0;1;0;0;0;0;549519.81;9580603.21
302;105;_;6849;CEI RACHEL DE QUEIROZ;RUA 41, S/N;60750-550;4;3131-6221;1;0;1;0;0;0;0;549147.29;9576693.52
303;105;_;7022;CEI ROGACIANO LEITE;AV. J, 1488   ;60750-090;4;3452-9372;1;0;1;0;0;0;0;549036.67;9575748.68
304;120;_;7127;CEI TEODORICO BARROSO;RUA HELVÉCIO MONTE, 751;60420-040;4;3105-1539;1;0;1;0;0;0;0;551483.53;9583671.43
305;78;_;7017;CEI VICENTE FIALHO;RUA IRMÃ BAZET, 193;60420-670;4;3491-9692;1;0;1;0;0;0;0;549402.35;9584177.54
306;115;_;8138;CEI MARIA DE CARVALHO MARTINS - UND II;RUA VI, S/N (CONJUNTO OITO DE SETEMBRO);60744-870;4;;0;0;0;0;0;0;0;0;0
307;59;_;7266;CRECHE  SONHO DE CRIANÇA ;RUA  VIDAL DE NEGREIROS, 359       ;60712-108;5;-;1;0;1;0;0;0;0;548309.7;9579971.15
308;115;_;7865;CRECHE IRMÃ GIULIANA GALLI;TV. SANTO ONOFRE;60741-110 ;5;-;1;0;1;0;0;0;0;549933.72;9581878.38
309;119;_;7930;CRECHE PARAÍSO DA CRIANÇA;RUA DR. ESTÊNIO GOMES, 6;60821-450;5;-;1;0;1;0;0;0;0;546869.78;9581555.91
310;75;_;7898;CRECHE PEQUENOS BRILHANTES;RUA OTÁVIO LIMA, 90;60764-545;5;-;1;0;1;0;0;0;0;545682.23;9576900.64
311;75;_;8126;CRECHE PEQUENOS HERÓIS;RUA NÓRDICA, 318 ;60764-465;5;;1;0;1;0;0;0;0;0;0
312;105;_;7931;CRECHE VÓ ESTEFÂNIA;AV. E, 635;60750-040;5;-;1;0;1;0;0;0;0;548903.27;9576212.93
313;115;_;6930;ESCOLA ESPECIAL INSTITUTO MOREIRA DE SOUZA;AV. DEDÉ BRASIL, 4241;60741-005;6;-;0;0;0;0;0;0;0;551253.13;9580979.27
314;32;23263148;7245;ESCOLA MUNICIPAL ALAÍDE AUGUSTO DE OLIVEIRA - EF;RUA SETEMBRINA, 525;60763-646;1;3105-1020 / 3452-5179 ;0;0;0;1;0;1;0;544787.48;9578689.45
315;18;23242469;7111;ESCOLA MUNICIPAL CATARINA LIMA DA SILVA - EF;RUA PEDRO MARTINS, 313;60543-305;1;3105-3341 / 3361 / 3362;0;0;0;0;1;1;1;544288.73;9579973.32
316;50;23067390;6872;ESCOLA MUNICIPAL CONCEIÇÃO MOURÃO - EF;RUA DUAS NAÇÕES, 551;60545-241;1;3290-4167 / 3452-2427 / 2429;0;0;0;1;1;1;0;544193.98;9582495.49
317;18;23271540;7278;ESCOLA MUNICIPAL CRESCER E APRENDER - EI / EF;RUA EDSON MARTINS, 642;60543-454;1;3105-3091 / 3131-1948 ;0;1;1;1;0;1;0;544636.94;9580989.83
318;50;23067543;6957;ESCOLA MUNICIPAL CREUSA DO CARMO ROCHA - EF;RUA DUAS NAÇÕES, 1055;60545-242;1;3452-2471 / 3488-3246 ;0;0;0;0;1;1;1;544061.19;9582010.18
319;49;23263113;7244;ESCOLA MUNICIPAL DOUTOR SÉRVULO MENDES BARROSO - EF;RUA JOSÉ MARTINS, 2239;60540-545;1;3131-1942;0;0;0;1;0;1;0;543230.69;9581476.26
320;31;23068167;7274;ESCOLA MUNICIPAL EDILSON BRASIL SOÁREZ - EF;RUA 315, 111;60530-630;1;3105-2201;0;0;0;0;1;1;0;542849.72;9582882.79
321;50;23214899;7106;ESCOLA MUNICIPAL EDUCADOR PAULO FREIRE - EI / EF;RUA CORONEL FABRICIANO, 452;60540-835;1;3245-7561;0;1;1;1;1;1;0;545085.84;9581454.71
322;23;23256923;6975;ESCOLA MUNICIPAL FLORIVAL ALVES SERAINE - EI / EF;RUA ITATIAIA , S/N;60731-455;1;3488-3398;0;1;1;1;0;1;1;544160.64;9579151.86
323;23;23227419;7050;ESCOLA MUNICIPAL FRANCISCA DE ABREU LIMA - EI / EF;RUA HUMBERTO DE ALMEIDA, 535;60731-415;1;3452-2497;0;1;1;1;0;1;0;544679.52;9579161.72
324;49;23070030;7225;ESCOLA MUNICIPAL FRANCISCO EDMILSON PINHEIRO - EI / EF;AV. H, 2115;60533-667;1;3452-2470;0;0;0;1;0;1;1;542452.36;9582515.55
325;31;23069945;7310;ESCOLA MUNICIPAL GOVERNADOR FAUSTINO DE ALBUQUERQUE -  EF;RUA 143, 155;60530-210;1;3105-2213 / 2214;0;0;0;0;1;1;0;543516.82;9583060.78
326;70;23070960;6920;ESCOLA MUNICIPAL HENRIQUETA GALENO - EF;RUA MAJOR MONTENEGRO, 917;60713-520;1;3433-4903;0;0;0;1;1;1;1;546505.93;9580217.1
327;18;23213736;7097;ESCOLA MUNICIPAL HERBERT DE SOUSA - EI / EF;RUA URUCUTUBA, 1599;60544-311;1;3245-9448;0;1;1;1;0;1;0;543505.76;9580269.72
328;48;23233834;7074;ESCOLA MUNICIPAL IRMÃ MARIA EVANETE - EF;AV. D, 1015;60533-621;1;3452-2472;0;0;0;1;0;1;0;544040.5;9584292.38
329;50;23256966;6839;ESCOLA MUNICIPAL IRMÃ ROCHA - EI / EF;RUA EMÍLIO DE MENEZES, 2515;60541-424;1;3452-2420 / 3483-2420 ;0;1;1;1;0;1;0;544264.94;9582470.53
330;48;23257172;7043;ESCOLA MUNICIPAL JOÃO FREDERICO FERREIRA GOMES - EI / EF;RUA JOSÉ MENDONÇA, S/N;60534-090;1;3488-3248;0;1;1;1;0;1;0;544258.43;9585094.67
331;49;23071850;7089;ESCOLA MUNICIPAL JOÃO MENDES DE ANDRADE - EI / EF;RUA B, 1366, CONJUNTO PALMARES;60540-258;1;3105-3360 / 3452-2463 ;0;0;0;1;1;1;1;541117.78;9581183.68
332;30;23264160;7369;ESCOLA MUNICIPAL JOÃO NUNES PINHEIRO - EI / EF;AV. F, 550;60533-644;1;3452-6758;0;1;1;1;0;1;0;543853.84;9583800.25
333;31;23257202;7339;ESCOLA MUNICIPAL JOÃO PAULO II - EF;AV. C, 1381;60533-617;1;3290-4132;0;0;0;1;0;1;0;542870.59;9583199.63
334;116;23072016;6863;ESCOLA MUNICIPAL JOAQUIM ALVES - EI / EF;AV. OSÓRIO DE PAIVA, 8030;60732-142;1;3452-2466;0;1;1;1;1;1;1;542057.18;9577348.26
335;23;23245182;7744;ESCOLA MUNICIPAL JORNALISTA DEMÓCRITO DUMMAR - EI / EF;AV. EUCLIDES PAULINO BARROSO, 2505;60743-630;1;-;0;1;1;1;0;1;0;543445.91;9577641.16
336;50;23256796;6940;ESCOLA MUNICIPAL JOSÉ CARLOS MATOS - EI / EF;RUA ITAJAÍ, 802;60545-290;1;3452-2302;0;1;1;1;0;1;0;544843.16;9581788.3
337;48;23271531;7293;ESCOLA MUNICIPAL MANOEL CAETANO DE SOUZA - EI / EF;RUA N.S. DAS GRAÇAS, S/N;60535-135;1;3259-3780 / 3488-3244 ;0;1;1;1;0;1;0;544802.63;9584087.53
338;49;23256699;7292;ESCOLA MUNICIPAL MANOEL MALVEIRA MAIA - EI / EF;RUA MANOEL GALDINO, S/N;60540-125;1;3131-1937 / 3452-2305 ;0;1;1;1;0;1;0;542267.72;9580934.43
339;49;23263121;7336;ESCOLA MUNICIPAL MARIA DOLORES PETROLA DE MELO JORGE - EI / EF;RUA PAULINO ROCHA, 1000;60540-576;1;3452-2306;0;1;1;1;0;1;0;541689.55;9581986.39
340;70;23073764;7182;ESCOLA MUNICIPAL MARIA VIVIANE BENEVIDES GOUVEIA - EI / EF;RUA CREUSA ROQUE, 247;60713-330;1;3433-4923;0;1;1;1;1;1;0;546944.31;9579856.24
341;48;23075015;6873;ESCOLA MUNICIPAL MURILO AGUIAR - EI / EF;RUA VINTE E QUATRO DE OUTUBRO S/N;60534-130;1;34522473 / 6751 ;0;1;1;1;0;1;1;544061.27;9584950.12
342;23;23302615;7323;ESCOLA MUNICIPAL NARCISO PESSOA DE ARAÚJO -  EF;AV. GENERAL OSÓRIO DE PAIVA, 6741;60720-001;1;3105-2009 / 3331 ;0;0;0;0;1;1;0;543328.85;9578505.59
343;93;23233877;7100;ESCOLA MUNICIPAL NOELZINDA SÁTIRO SANTIAGO - EI / EF;RUA DOM XISTO ALBANO, 1298;60730-165;1;3105-2008 / 3433-4910 ;0;1;1;1;0;1;0;546136.37;9580468.79
344;23;23184914;7095;ESCOLA MUNICIPAL PADRE ANTÔNIO MONTEIRO DA CRUZ - EI / EF;RUA PEDESTRE XIII, 25, CONJUNTO JARDIM FLUMINENSE;60734-290;1;3433-4912;0;1;1;1;1;1;1;544146.67;9578051.26
345;32;23257725;6823;ESCOLA MUNICIPAL PADRE CÍCERO ROMÃO BATISTA - EI / EF;RUA 114, 460;60763-630;1;3452-5126;0;1;1;1;0;1;0;544985.37;9578678.15
346;30;23072180;7999;ESCOLA MUNICIPAL PADRE JOSÉ ARIMATÉIA DINIZ - EF;RUA 810, S/N ;60532-150;1;-;0;0;0;1;1;1;0;544492.72;9583465.64
347;48;23065125;6814;ESCOLA MUNICIPAL PROFESSOR AMÉRICO BARREIRA - EF;RUA RICARDO PONTE, S/N;60534-020;1;3290-4341 / 3296-5049 ;0;0;0;0;1;1;1;544409.68;9584083.89
348;116;23264187;7370;ESCOLA MUNICIPAL PROFESSOR EDILSON BRASIL SOÁREZ - EI / EF;AV. I, S/N, CONJUNTO TATUMUNDÉ;60544-700;1;3105-2202 / 3131-1947 ;0;1;1;1;0;1;1;542801.93;9579753.17
349;116;23244283;7829;ESCOLA MUNICIPAL PROFESSOR JOSÉ CÍRIO PEREIRA FILHO - EI / EF;RUA QUARTZO ROSA, 100;60732-498;1;-;0;1;1;1;0;1;0;541818.33;9579357.83
350;18;23304812;7316;ESCOLA MUNICIPAL PROFESSOR JOSÉ FERREIRA DE ALENCAR - EF;RUA SÃO FRANCISCO, 557;60543-064;1;3105-2010 / 2015 ;0;0;0;1;0;1;0;544237.26;9580369.14
351;92;23235080;7049;ESCOLA MUNICIPAL PROFESSOR JOSÉ MARIA MOREIRA CAMPOS - EI / EF;RUA FRANCISCO DE ALMEIDA, 525;60762-845;1;3105-1038 / 3433-4908 ;0;1;1;1;1;1;0;545322.7;9577875.14
352;30;23069350;7311;ESCOLA MUNICIPAL PROFESSOR JOSÉ MILITÃO DE ALBUQUERQUE - EF;RUA 1145, Nº 14;60533-470;1;3105-2204 / 2207  ;0;0;0;1;1;1;1;543232.81;9584443.59
353;49;23445645;7391;ESCOLA MUNICIPAL PROFESSORA ANTÔNIA MARIA DE LIMA - EI / EF;RUA SARGENTO JOÃO PINHEIRO, 2601;60540-513;1;3105-3340;0;1;1;1;0;1;0;541644.2;9581001.36
354;49;23073144;7102;ESCOLA MUNICIPAL PROFESSORA LIREDA FACÓ - EI / EF;RUA TRÊS CORAÇÕES, 735;60540-441;1;3105-2025 / 32458529 ;0;0;0;0;1;1;1;543303.31;9581253.89
355;49;23076720;7290;ESCOLA MUNICIPAL RACHEL VIANA MARTINS - EI / EF;RUA TUCUNDUBA, 2703;60540-121;1;3245-7220;0;0;0;1;1;1;0;541659.34;9580744.92
356;49;23256761;7291;ESCOLA MUNICIPAL RAIMUNDO MOREIRA SENA - EI / EF;RUA G, S/N;60456-160;1;3452-2301;0;1;1;1;0;1;0;542888.64;9580351.76
357;50;23257342;7101;ESCOLA MUNICIPAL REITOR ANTÔNIO MARTINS FILHO - EI / EF;RUA TEODORO DE CASTRO, 1175;60541-192;1;3488-3241;0;0;0;1;0;1;0;544248.25;9582057.11
358;18;23256915;7217;ESCOLA MUNICIPAL SANTA ISABEL -  EF;AV. OSCAR ARARIPE, 741;60543-452;1;3131-1930;0;0;0;1;0;1;0;544600.77;9580868.79
359;18;23272724;7348;ESCOLA MUNICIPAL SANTOS DUMONT -  EI / EF;RUA GERALDO BARBOSA, 240;60543-335;1;3105-3365;0;1;1;1;1;1;0;545012.38;9580609.8
360;18;23077468;7331;ESCOLA MUNICIPAL SEBASTIÃO DE ABREU -  EF;RUA GERALDO BARBOSA, 1065;60543-332;1;3245-7131 / 2498  ;0;0;0;0;1;1;0;544190.27;9580810.96
361;116;23257652;7107;ESCOLA MUNICIPAL TOMAZ MUNIZ - EI / EF;RUA DOUTORA VANDA CIDADE, 185 ;60731-785;1;3245-4420;0;0;0;1;0;1;0;543755.39;9579472.91
362;49;23256907;6946;ESCOLA MUNICIPAL ULYSSES GUIMARÃES - EI / EF;RUA TENENTE FRANCISCO PAIVA, 1350;60540-478;1;3131-1931 / 3245-4191 ;0;1;1;1;0;1;0;542672.61;9580648.64
363;49;23065265;6924;ESCOLA MUNICIPAL TEMPO INTEGRAL DOM ANTÔNIO DE ALMEIDA LUSTOSA ;RUA GERALDO BARBOSA, 3901;60540-344;2;3452-2460;0;0;0;0;1;0;0;541430.53;9581666.25
364;30;23069015;7273;ESCOLA MUNICIPAL TEMPO INTEGRAL PROFESSOR ADEMAR NUNES BATISTA ;RUA 1159 , 100;60533-540;2;3105-2215 / 2219 ;0;0;0;0;1;0;0;543076.57;9584101.72
365;50;_;7104;ESCOLA MUNICIPAL PROFESSORA LIREDA FACÓ - UND II ;RUA JOÃO XXIII, 1454 ;60540-664;3;3131-1940;0;0;0;1;0;0;0;543964.54;9581457.61
366;50;_;6815;CEI  REITOR ANTÔNIO MARTINS FILHO;RUA HUMBERTO LOMEU, 1222;60541-112;4;-;1;0;1;0;0;0;0;544145.45;9581967.53
367;50;_;7967;CEI  REITOR ANTÔNIO MARTINS FILHO - UND II;RUA TEODORO DE CASTRO, 1175;60541-192;4;-;0;1;1;0;0;0;0;544248.47;9582019.7
368;116;_;7187;CEI CHICO ANYSIO;RUA ALVES BEZERRA, 739;60732-000;4;3452-2469;1;1;1;0;0;0;0;543082.6;9579466.88
369;49;_;7236;CEI DOM ANTÔNIO DE ALMEIDA LUSTOSA;RUA GERALDO BARBOSA, 3923;60540-344;4;3452-2304;1;1;1;0;0;0;0;541377.16;9581694.71
370;23;_;7092;CEI FLORIVAL ALVES SERAINE;RUA JOSÉ ASSIS DE OLIVEIRA, 1324;60731-452;4;3131-1938;1;1;1;0;0;0;0;544099.36;9579196.79
371;31;_;7343;CEI FRANCISCO EDMILSON PINHEIRO;AV. J, SN;60533-682;4;3452-2422;1;0;1;0;0;0;0;542347.4;9583199.9
372;49;_;7973;CEI FRANCISCO EDMILSON PINHEIRO - UND II;AV. H, 2115;60533-667;4;-;0;1;1;0;0;0;0;542461.73;9582482.2
373;116;_;8119;CEI FRANCISCO NOGUEIRA DA SILVA ;RUA P, S/N - LOTEAMENTO VERDE;60732-449;4;;1;1;1;0;0;0;0;0;0
374;49;_;7030;CEI JOÃO MENDES DE ANDRADE;RUA DESCARTES BRAGA, 4222;60540-096;4;3488-3391;1;1;1;0;0;0;0;541078.63;9581159.95
375;116;_;7272;CEI JOAQUIM ALVES;RUA PEDRO GOMES, 45;60732-730;4;3131-1943;1;1;1;0;0;0;0;542003.44;9577373.35
376;23;_;7896;CEI JORNALISTA DEMÓCRITO DUMMAR;RUA JOSÉ DANTAS PEREIRA, 336;60734-670;4;-;1;1;1;0;0;0;0;543476.47;9577533.2
377;49;_;7091;CEI MANOEL MALVEIRA MAIA;RUA XAVIER DA SILVEIRA, S/N;60540-210;4;-;1;0;1;0;0;0;0;542285.36;9580982.36
378;49;_;7267;CEI MARIA DOLORES PETROLA DE MELO JORGE;RUA PAULINO ROCHA, 1000;60540-576;4;3105-3366;0;1;1;0;0;0;0;541716.7;9582003.21
379;49;_;7434;CEI MARIA DOLORES PETROLA DE MELO JORGE - UND II;RUA SARGENTO BARBOSA, S/N;60545-191;4;-;1;1;1;0;0;0;0;542245.91;9581850.87
380;48;_;7589;CEI MURILO AGUIAR ;RUA VINTE E QUATRO DE OUTUBRO, 1063 ;60534-130;4;3489-6463;1;1;1;0;0;0;0;544035.9;9584825.68
381;32;_;7130;CEI PADRE ANTÔNIO MONTEIRO DA CRUZ;RUA E, 187, CONJUNTO IMPERIAL;60763-664;4;-;1;1;1;0;0;0;0;544858.31;9578460.47
382;32;_;7039;CEI PADRE CÍCERO ROMÃO BATISTA;RUA 106, 377;60763-550;4;3131-6225;1;1;1;0;0;0;0;545363.9;9578402.75
383;116;_;7341;CEI PROFESSOR JOSÉ CÍRIO PEREIRA FILHO;RUA RUBI, S/N;60732-498;4;-;1;1;1;0;0;0;0;541869.11;9579316.73
384;49;_;7504;CEI PROFESSORA LIREDA FACÓ;RUA TRÊS CORAÇÕES, 735;60540-441;4;-;0;1;1;0;0;0;0;543337.86;9581277.33
385;49;_;7021;CEI RACHEL VIANA MARTINS;RUA TUCUNDUBA, 2703;60540-121;4;3452-2307;1;1;1;0;0;0;0;541600.11;9580750.21
386;49;_;7025;CEI RAIMUNDO MOREIRA SENA ;RUA A, S/N     ;60546-100;4;3488-3390;1;0;1;0;0;0;0;542856.44;9580381.15
387;23;_;7477;CEI ZILDA ARNS NEUMANN;RUA DE PEDESTRE XIII, 25 , CONJUNTO JARDIM FLUMINENSE;60734-290;4;-;1;1;1;0;0;0;0;544122.74;9578026.37
388;90;_;7259;CRECHE CORAÇÃO DE MARIA ;RUA SÃO BASÍLIO, 979 ;60762-765;5;-;1;0;1;0;0;0;0;544352.17;9577904.77
389;116;_;7907;CRECHE CRIANÇA ESPERANÇA ;RUA DIVINA, S/N;60736-120;5;-;1;0;1;0;0;0;0;543651.55;9579043.33
390;50;_;7903;CRECHE DONA EULÁLIA UCHOA ALVES;RUA CORONEL FABRICIANO, 1150;60540-834;5;-;1;0;1;0;0;0;0;544169.23;9581717.77
391;49;_;8135;CRECHE ESPAÇO DA CRIANÇA;RUA BOM JESUS, 2695;60540-255;5;;1;0;1;0;0;0;0;0;0
392;18;_;7899;CRECHE HOTELZINHO ESPAÇO DA CRIANÇA;RUA NOVA CONQUISTA, 406;60543-355;5;-;1;0;1;0;0;0;0;544619.57;9580362.88
393;50;_;8131;CRECHE IRMÃ LUIZA MENDES;AV. I , 897;60533-675;5;;0;0;0;0;0;0;0;0;0
394;31;_;6909;CRECHE IRMÃOS FIRMO ;RUA 1096, 15A;60533-230;5;-;1;0;1;0;0;0;0;542505.22;9582994.59
395;18;_;8024;CRECHE JARDIM DA CRIANÇA;RUA URUCUTUBA, 1156;60543-315;5;-;1;0;1;0;0;0;0;543859.91;9580306.38
396;93;_;6915;CRECHE JOSÉ ORDÉLIO MENDES;RUA COSTA FREIRE, 2472;60730-255;5;-;1;0;1;0;0;0;0;545401.52;9580027.81
397;23;_;7897;CRECHE MARIA PEQUENA;RUA PARANAGUÁ, 255;60734-155;5;-;1;0;1;0;0;0;0;544631.75;9578851.73
398;50;_;8132;CRECHE MONTE SIÃO;RUA JOSÉ ABILIO, 976 ;60541-052;5;;1;0;1;0;0;0;0;0;0
399;30;_;7433;CRECHE NOSSA SENHORA DE FÁTIMA ;RUA 1163, 10;60533-560;5;-;1;0;1;0;0;0;0;543071.48;9584024.61
400;116;_;8025;CRECHE NOVO AMANHECER II;RUA MARCELO SANTA FÉ, 927;60731-744;5;-;1;0;1;0;0;0;0;543542.13;9579803.13
401;116;_;7906;CRECHE NOVO MUNDO PIONEIRO;RUA 02, S/N;60732-832;5;-;1;0;1;0;0;0;0;541239.77;9579731.6
402;93;_;7146;CRECHE SANTO ANTÔNIO ;RUA JOÃO RAMALHO, 475;60730-290;5;-;1;0;1;0;0;0;0;545412.63;9580148.45
403;48;_;7261;CRECHE SEMENTE DA LIBERDADE ;RUA MESTRE ANDRÉ, 155  ;60534-440;5;-;1;0;1;0;0;0;0;544350.11;9585499.72
404;92;_;7900;CRECHE SOMOS FELIZES;RUA PROFESSOR CABRAL, 888;60762-775;5;-;1;0;1;0;0;0;0;544796.27;9577613.96
405;18;_;8130;CRECHE VIDA NOVA;RUA VALDEMAR PAES, 1208 ;60545-265;5;;1;0;1;0;0;0;0;0;0
406;87;23186909;6817;ESCOLA MUNICIPAL ABDENAGO DA ROCHA LIMA - EI / EF;RUA 114, Nº 75, CONJUNTO TUPÃ MIRIM;60744-530;1;3488-3394;0;1;1;1;0;1;0;550563.3;9579774.12
407;96;23256850;6853;ESCOLA MUNICIPAL ANDRÉ LUIZ - EI / EF;AV. PRESIDENTE COSTA E SILVA, 5255;60862-515;1;3469-1567;0;1;1;1;0;1;0;551803.79;9576932.88
408;74;23065192;7216;ESCOLA MUNICIPAL ANGÉLICA GURGEL - EF;RUA DOUTOR PERGENTINO MAIA, 375;60840-045;1;3488-3304;0;0;0;0;1;1;1;556392.93;9576573.95
409;7;23065834;6938;ESCOLA MUNICIPAL BÁRBARA DE ALENCAR -  EF;RUA CAPITÃO PORFÍRIO, 544;60873-135;1;3433-5280;0;0;0;0;1;1;1;555408.89;9574052.78
410;33;23250623;7364;ESCOLA MUNICIPAL CÉSAR CALS DE OLIVEIRA NETO - EI / EF;RUA OLÍMPIO RIBEIRO, 20;60870-340;1;3250-8708 / 3488-3303  ;0;0;0;1;0;1;0;552927.58;9574844.17
411;97;23070137;6969;ESCOLA MUNICIPAL CÔNEGO FRANCISCO PEREIRA DA SILVA - EI / EF;RUA LUIZ FRANCISCO XAVIER, 256;60872-508;1;-;0;1;1;1;1;1;0;556984.17;9575330.93
412;96;23272694;7320;ESCOLA MUNICIPAL DELMA HERMÍNIA DA SILVA PEREIRA -  EF;AV. PRESIDENTE COSTA E SILVA, 5606;60750-022;1;3105-3078;0;0;0;0;1;1;0;552111.47;9576838.84
413;7;23067829;7154;ESCOLA MUNICIPAL DEMÓCRITO ROCHA -  EF;RUA PADRE PEDRO DE ALENCAR, 2012;60873-082;1;3488-3207;0;0;0;1;1;1;1;556050.24;9574929.11
414;98;23069953;7062;ESCOLA MUNICIPAL FRANCISCA ORIÁ SERPA - EF;RUA JORGE FIGUEIREDO, 3652;60874-765;1;3433-5288;0;0;0;0;1;1;1;552133.75;9571138.73
415;96;23250550;7219;ESCOLA MUNICIPAL FRANCISCO ANDRADE TEÓFILO GIRÃO - EI / EF;RUA UNIDOS VENCEREMOS, 2040;60860-096;1;3433-2899;0;1;1;1;1;1;0;553024.99;9578033.52
416;97;23070846;7041;ESCOLA MUNICIPAL GUIOMAR DA SILVA ALMEIDA - EF;RUA PEROLINA DE MORAIS, 449;60873-810;1;3433-5281;0;0;0;0;1;1;1;556158.63;9572515.49
417;96;23233702;7105;ESCOLA MUNICIPAL IMACULADA CONCEIÇAO - EI / EF;RUA 01, 10, CONJUNTO JARDIM CASTELÃO;60862-120;1;3469-9234;0;1;1;1;0;1;0;551819.32;9577534.98
418;87;23324252;7381;ESCOLA MUNICIPAL INFANTE ROSALINA RODRIGUES - EI / EF;AV. 02, 700, COMUNIDADE DA ROSALINA;60745-510;1;-;0;0;0;1;0;1;0;550072.25;9579214.37
419;68;23235128;7340;ESCOLA MUNICIPAL ISABEL FERREIRA - EI / EF;RUA ISABEL FERREIRA,1000;60831-525;1;3488-3324;1;1;1;1;0;1;0;559174.97;9576707.29
420;33;23071796;6865;ESCOLA MUNICIPAL JOÃO GERMANO DA PONTE NETO - EI / EF;RUA MAÍZA, 549;60870-250;1;3269-0301;0;1;1;1;0;1;0;552426.75;9574604.6
421;28;23546018;7060;ESCOLA MUNICIPAL JOÃO NOGUEIRA JUCÁ - EI / EF;RUA B, 10, LOTEAMENTO ESPLANADA MESSEJANA;60872-110;1;3105-1603;0;1;1;1;0;1;0;558146.18;9574717.73
422;51;23235373;7072;ESCOLA MUNICIPAL JOÃO SARAIVA LEÃO - EI / EF;AV. PROFESSOR JOSÉ ARTHUR DE CARVALHO, 50;60831-370;1;3131-7707;0;0;0;1;1;1;1;558010.7;9577069.83
423;57;23324260;7380;ESCOLA MUNICIPAL JORNALISTA JOSÉ BLANCHARD GIRÃO DA SILVA - EI / EF;RUA IRACEMA, 1110;60870-020;1;3433-7420;0;1;1;1;0;1;0;554734.35;9575022.14
424;97;23250429;7155;ESCOLA MUNICIPAL JOSÉ BARROS DE ALENCAR - EI / EF;RUA GARDÊNIA, S/N, PARQUE MAMOEIRO;60872-675;1;3488-3315;0;1;1;1;0;1;0;556548.99;9575689.16
425;7;23186771;7333;ESCOLA MUNICIPAL JOSÉ MOREIRA LEITÃO - EI / EF;RUA CORONEL HONORINA MAIA, 467;60873-000;1;3433-5282 ;0;0;0;1;0;1;0;555278.25;9574285.21
